Timestamp (ms),Date & Time,Machine Id,Alert ID,Value,Alert Name,Flag
1733204967041,2024-12-03 11:19:27.041371,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.44,Increase Power cunsuption at night,yellow
1733205214193,2024-12-03 11:23:34.193384,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 406.16,Normal Voltage,blue
1733205214195,2024-12-03 11:23:34.195384,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.37,Increase Power cunsuption at night,yellow
1733205574720,2024-12-03 11:29:34.720664,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 406.33,Normal Voltage,blue
1733205574722,2024-12-03 11:29:34.722638,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.85,Increase Power cunsuption at night,yellow
1733205876854,2024-12-03 11:34:36.854320,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.03,Healthy current,yellow
1733205937660,2024-12-03 11:35:37.660165,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 408.9,Normal Voltage,blue
1733205937662,2024-12-03 11:35:37.662751,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.88,Increase Power cunsuption at night,yellow
1733209494685,2024-12-03 12:34:54.685207,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.69,Increase Power cunsuption at night,yellow
1733209796779,2024-12-03 12:39:56.779062,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.08,Healthy current,yellow
1733209938394,2024-12-03 12:42:18.394482,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.2,Increase Power cunsuption at night,yellow
1733210185605,2024-12-03 12:46:25.605024,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.25,Healthy current,yellow
1733210435877,2024-12-03 12:50:35.877850,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.18,Healthy current,yellow
1733210435878,2024-12-03 12:50:35.878661,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.18,Increase Power cunsuption at night,yellow
1733210490803,2024-12-03 12:51:30.803926,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.16,Increase Power cunsuption at night,yellow
1733210682795,2024-12-03 12:54:42.795409,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.15,Increase Power cunsuption at night,yellow
1733210957369,2024-12-03 12:59:17.369183,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.17,Increase Power cunsuption at night,yellow
1733211012318,2024-12-03 13:00:12.318646,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.18,Increase Power cunsuption at night,yellow
1733211259072,2024-12-03 13:04:19.072350,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.69,Increase Power cunsuption at night,yellow
1733211734297,2024-12-03 13:12:14.297055,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.62,Increase Power cunsuption at night,yellow
1733212256094,2024-12-03 13:20:56.094027,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.51,Healthy current,yellow
1733212448405,2024-12-03 13:24:08.405616,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.69,Healthy current,yellow
1733212915305,2024-12-03 13:31:55.305673,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.09,Healthy current,yellow
